"profile","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","mean_estimate","bias","sd","mse","coverage","power","fail_rate","n_valid_est"
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,0.842888489349265,0.0428884893492649,0.254899823512421,0.0665534468652187,0.956,0.892,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.7,0.5,"both",25,10,0.794353499542056,-0.00564650045794373,0.271998285303019,0.0737190179063727,0.94,0.848,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.8,0,"both",25,10,0.8186744815274,0.0186744815273994,0.284707008766457,0.0810825847776978,0.92,0.876,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.8,0.01,"both",25,10,0.796338755460717,-0.00366124453928333,0.271681144693768,0.0735288065161643,0.944,0.832,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.8,0.2,"both",25,10,0.861337471436483,0.0613374714364827,0.290314426195979,0.0877076215954916,0.932,0.884,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.8,0.5,"both",25,10,0.833441580662253,0.0334415806622525,0.268866736640059,0.0731185041003789,0.948,0.88,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.5,0,"both",25,10,1.02040984223093,0.0204098422309331,0.254173985423259,0.0647625588663708,0.936,0.98,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.5,0.01,"both",25,10,1.02154377037841,0.0215437703784057,0.284657098834042,0.0811696793030643,0.924,0.976,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.5,0.2,"both",25,10,1.02365254495033,0.0236525449503318,0.267559319161404,0.071861080195661,0.932,0.96,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.5,0.5,"both",25,10,1.03830670118146,0.0383067011814604,0.30718788581719,0.0954543429594692,0.912,0.956,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.6,0,"both",25,10,1.03043423432723,0.0304342343272252,0.27956299021913,0.0787690862573449,0.936,0.96,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.6,0.01,"both",25,10,1.01904707997661,0.0190470799766054,0.270346487507171,0.0731576656698702,0.944,0.976,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.6,0.2,"both",25,10,1.01500905985389,0.0150090598538911,0.280137068613292,0.0783881419801007,0.916,0.976,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.6,0.5,"both",25,10,1.054419389417,0.0544193894169975,0.28610892248486,0.0844923522078645,0.92,0.968,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.7,0,"both",25,10,1.01125863505183,0.0112586350518254,0.26564009058524,0.0704091559584604,0.932,0.984,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.7,0.01,"both",25,10,1.03931140991534,0.0393114099153399,0.269175037775935,0.0737107671073615,0.932,0.956,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.7,0.2,"both",25,10,1.03450039147145,0.0345003914714455,0.286614768331633,0.0830097103357754,0.932,0.968,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.7,0.5,"both",25,10,1.04490936155227,0.044909361552274,0.264260055323629,0.0715708940873219,0.944,0.964,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0,"both",25,10,1.02622000480714,0.0262200048071373,0.277706756567381,0.0775000471246881,0.944,0.952,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.01,"both",25,10,0.978398484923014,-0.0216015150769859,0.276634177231731,0.0766869875942474,0.952,0.952,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",25,10,1.0374235260473,0.0374235260473009,0.274885492825829,0.0766603063312475,0.944,0.96,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.5,"both",25,10,1.04412488812383,0.044124888123833,0.293205147637042,0.0875723873183969,0.94,0.968,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.5,0,"both",25,10,1.50483436723142,0.00483436723141529,0.288238484840639,0.0827724695531824,0.916,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.5,0.01,"both",25,10,1.48399916757181,-0.0160008324281925,0.283243960343784,0.0801622591453412,0.904,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.5,0.2,"both",25,10,1.51471139040264,0.0147113904026393,0.262483754018582,0.0688385552467714,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.5,0.5,"both",25,10,1.50228215999042,0.00228215999041493,0.301772438037737,0.0907075461960246,0.92,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.6,0,"both",25,10,1.49013974637862,-0.00986025362137793,0.291436954543782,0.0846929810813375,0.912,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.6,0.01,"both",25,10,1.52217020293837,0.0221702029383668,0.265782654577861,0.0708493756948851,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.6,0.2,"both",25,10,1.50660064740221,0.00660064740220881,0.265178239055317,0.0700817890207334,0.948,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.6,0.5,"both",25,10,1.53560145210372,0.035601452103719,0.263445925628425,0.0703936040991901,0.964,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0,"both",25,10,1.49759296177881,-0.00240703822119399,0.264174753229205,0.069514940875735,0.928,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.01,"both",25,10,1.53586632273337,0.0358663227333694,0.270263529315859,0.0740365988835651,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.2,"both",25,10,1.52694338437374,0.0269433843737355,0.266215530580762,0.0713131718490178,0.92,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,1.49589664999618,-0.00410335000381813,0.279704000210371,0.0779382279040021,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.8,0,"both",25,10,1.48605849777081,-0.0139415022291924,0.27819081141097,0.0772749325276862,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.8,0.01,"both",25,10,1.52261754260507,0.0226175426050691,0.285958488940398,0.0819567216009797,0.924,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.8,0.2,"both",25,10,1.54837750415056,0.0483775041505634,0.279151454860013,0.0799542155192977,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.8,0.5,"both",25,10,1.56027183559921,0.0602718355992056,0.295667109307325,0.0907020575345429,0.908,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.5,0,"both",25,10,2.01732434157032,0.0173243415703212,0.258896989787167,0.0670596735264183,0.948,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.5,0.01,"both",25,10,2.00356981553129,0.00356981553128855,0.274959441020304,0.0753130270123005,0.944,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.5,0.2,"both",25,10,2.01163021503416,0.0116302150341584,0.283608687610536,0.0802474140391585,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.5,0.5,"both",25,10,2.01814693356935,0.0181469335693507,0.263272606628838,0.0693645267375087,0.952,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0,"both",25,10,2.03123826781036,0.0312382678103583,0.262683287119042,0.0697023286701301,0.928,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.01,"both",25,10,2.02445449222404,0.0244544922240362,0.261119924591137,0.0685089027483424,0.952,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",25,10,2.03877515357751,0.0387751535775079,0.292954684614609,0.0869826699836537,0.904,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.5,"both",25,10,2.02289586775839,0.0228958677583907,0.298344208184061,0.089177450251156,0.924,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.7,0,"both",25,10,1.99617310373415,-0.00382689626584728,0.280786918369879,0.0785405734885718,0.92,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.7,0.01,"both",25,10,2.00561522817265,0.00561522817264724,0.289179419571962,0.0833217685445917,0.928,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.7,0.2,"both",25,10,2.02521090764319,0.0252109076431888,0.273496077134269,0.0751364936551962,0.94,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.7,0.5,"both",25,10,2.04637239902383,0.0463723990238258,0.315178168589992,0.101090328235144,0.904,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.8,0,"both",25,10,2.01766701373293,0.0176670137329341,0.267227441519749,0.071436986853426,0.944,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.8,0.01,"both",25,10,1.99636878911229,-0.0036312108877118,0.272582186020323,0.0740170296355864,0.936,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.8,0.2,"both",25,10,2.02497240355307,0.0249724035530653,0.274428723041822,0.0756335004734609,0.936,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.8,0.5,"both",25,10,2.00806039642465,0.00806039642464875,0.291421880309444,0.0846519754643218,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.5,0,"both",25,10,2.99970169203163,-0.000298307968370292,0.250165783571388,0.062332676580451,0.964,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.5,0.01,"both",25,10,3.00007484448125,7.48444812542047e-05,0.273929068979627,0.0747369918944137,0.936,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.5,0.2,"both",25,10,3.02839723415598,0.0283972341559797,0.294481707946405,0.0871790013174814,0.916,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.5,0.5,"both",25,10,3.08923703963524,0.0892370396352407,0.307167615309221,0.101937785362036,0.904,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.6,0,"both",25,10,3.00803755553678,0.00803755553677597,0.2920515027851,0.0850175062569257,0.912,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.6,0.01,"both",25,10,3.04163804478164,0.041638044781639,0.271238822002313,0.0750099433401955,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.6,0.2,"both",25,10,3.02726596858681,0.0272659685868079,0.276514182898302,0.076897686013517,0.94,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.6,0.5,"both",25,10,3.07633069515018,0.0763306951501752,0.292407084108185,0.0909862702474138,0.948,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.7,0,"both",25,10,3.020322362994,0.0203223629940006,0.276421449455312,0.0765161808857596,0.928,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.7,0.01,"both",25,10,2.98924754768264,-0.0107524523173559,0.273827871713411,0.0747973917446247,0.948,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.7,0.2,"both",25,10,3.03797082754358,0.0379708275435764,0.280049922300251,0.079556030888799,0.924,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.7,0.5,"both",25,10,3.04300561720898,0.0430056172089849,0.292631531437123,0.0871401634499966,0.92,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.8,0,"both",25,10,3.02226216189632,0.0222621618963204,0.270573680781916,0.0734128801172449,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,3.02708830932388,0.0270883093238835,0.268909809896396,0.072757012417108,0.932,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.8,0.2,"both",25,10,3.0145607156363,0.0145607156363042,0.294521901102307,0.0866081920678428,0.908,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",3,0.8,0.5,"both",25,10,3.0485807120299,0.0485807120299044,0.31151553281555,0.0990138450579471,0.908,1,0,250
